._|_SF 21041
핀_|_NNG 6
도표_|_NNG 6
장_|_NNM 6
그게_|_NP 6
여덟_|_NR 6
뛰어나가_|_VV 6
눌르_|_VV 6
볼일_|_NNG 6
밋밋_|_XR 6
떨구_|_VV 6
차관_|_NNG 6
제인_|_NNG 6
나한_|_NNG 6
갖추_|_VV 6
실은_|_MAG 6
관찰_|_NNG 6
상세_|_XR 6
전달_|_NNG 6
근거_|_NNG 6
주제_|_NNG 6
슬픔_|_NNG 6
끊_|_VV 6
매끄럽_|_VA 6
같_|_VV 6
적극적_|_NNG 6
단계_|_NNG 6
인은_|_NNG 6
클린스윕_|_UN 6
퀴렐_|_UN 6
탁탁_|_MAG 6
아물_|_VV 6
상점_|_NNG 6
당시_|_NNG 6
마당_|_NNG 6
찍_|_VV 6
프랭크_|_UN 6
롱바텀_|_UN 6
큘러스_|_UN 6
기적_|_NNG 6
계세_|_NNG 6
속력_|_NNG 6
트레버_|_UN 6
재미_|_NNG 6
기억력_|_NNG 6
고스란히_|_MAG 6
수액_|_NNG 6
안토니_|_NNG 6
드스_|_XR 6
앞뒤_|_NNG 6
어안_|_NNG 6
벙벙_|_XR 6
비방_|_NNG 6
어이_|_VV 6
은신처_|_NNG 6
태양_|_NNG 6
채_|_MAG 6
그루_|_NNM 6
배경_|_NNG 6
해골_|_NNG 6
일_|_VV 6
들려주_|_VV 6
입속_|_NNG 6
별도_|_NNG 6
히죽히죽_|_MAG 6
교수가_|_UN 6
뛰어오_|_VV 6
올리버_|_NNG 6
완성_|_NNG 6
머지않_|_VA 6
내서_|_NNG 6
재료_|_NNG 6
그러면_|_MAC 6
열렬히_|_MAG 6
분량_|_NNG 6
성분_|_NNG 6
빗줄기_|_NNG 6
뛰어오르_|_VV 6
가지런히_|_MAG 6
긁히_|_VV 6
택하_|_VV 6
뿌리치_|_VV 6
묻히_|_VV 6
의도_|_NNG 6
도전적_|_NNG 6
엄격_|_XR 6
담그_|_VV 6
며느리_|_NNG 6
크럼플_|_UN 6
하고_|_JC 6
늙은이_|_NNG 6
간드러지_|_VA 6
딘가_|_UN 6
꾸벅꾸벅_|_MAG 6
겹치_|_VV 6
흉_|_NNG 6
노랗_|_VA 6
스누플즈_|_UN 6
뛰어들_|_VV 6
을래_|_EFN 6
수록_|_NNG 6
복_|_NNG 6
몰이꾼_|_NNG 6
위성_|_NNG 6
적절_|_XR 6
떠돌_|_VV 6
용납_|_NNG 6
바로잡_|_VV 6
주목_|_NNG 6
번지_|_VV 6
훔쳐보_|_VV 6
특출_|_XR 6
예언자_|_NNG 6
최대_|_NNG 6
건지_|_VV 6
열성적_|_NNG 6
허가_|_NNG 6
쓸데없이_|_MAG 6
헤아리_|_VV 6
아까_|_MAG 6
경탄_|_NNG 6
꽁무니_|_NNG 6
주실_|_NNG 6
얼빠지_|_VV 6
교무실_|_NNG 6
있다_|_MAG 6
존경_|_NNG 6
주르르_|_MAG 6
브룸스틱스_|_UN 6
맥없이_|_MAG 6
까마귀_|_NNG 6
진행_|_NNG 6
서이_|_VV 6
윙_|_UN 6
흐뭇_|_XR 6
소매_|_NNG 6
장애_|_NNG 6
리_|_NNM 6
징조_|_NNG 6
진주_|_NNG 6
살리_|_VV 6
시퍼렇_|_VA 6
파면_|_NNG 6
척도_|_NNG 6
발작_|_NNG 6
철렁_|_MAG 6
혹_|_NNG 6
리스_|_NNG 6
실내_|_NNG 6
웨_|_VV 6
거품_|_NNG 6
병문안_|_NNG 6
회복_|_NNG 6
구경_|_NNG 6
유예_|_NNG 6
찻집_|_NNG 6
문턱_|_NNG 6
물어뜯_|_VV 6
반스_|_UN 6
계획표_|_NNG 6
시험관_|_NNG 6
억세_|_VA 6
슈타인_|_NNG 6
으_|_UN 6
해거_|_NNG 6
띠_|_NNG 6
휘청_|_MAG 6
스투_|_UN 6
연회_|_NNG 6
나른_|_XR 5
누렇_|_VA 5
일상적_|_NNG 5
이웃_|_NNG 5
처벌_|_NNG 5
수국_|_NNG 5
텔레비전_|_NNG 5
번번이_|_MAG 5
하단_|_NNG 5
수상_|_NNG 5
광고_|_NNG 5
폴_|_NNG 5
어설프_|_VA 5
치의_|_NNG 5
담배_|_NNG 5
가도_|_NNG 5
파괴_|_NNG 5
긴장감_|_NNG 5
들_|_VA 5
현장_|_NNG 5
열린_|_NNP 5
막대기_|_NNG 5
픽_|_MAG 5
찬_|_NNG 5
곤란_|_NNG 5
시들_|_VV 5
구체적_|_NNG 5
버로우_|_UN 5
경솔_|_NNG 5
접어들_|_VV 5
고작_|_NNG 5
노릇_|_NNG 5
보상_|_NNG 5
이토록_|_MAG 5
얌전_|_NNG 5
불쾌_|_NNG 5
떠들썩_|_XR 5
거느리_|_VV 5
주고_|_NNG 5
정반대_|_NNG 5
창고_|_NNG 5
손질_|_NNG 5
저택_|_NNG 5
꽥꽥거리_|_VV 5
뜻밖_|_NNG 5
말썽꾼_|_NNG 5
와들와들_|_MAG 5
더듬거리_|_VV 5
어떠_|_VV 5
형체_|_NNG 5
빨아들이_|_VV 5
부위_|_NNG 5
꼬부리_|_VV 5
뻥_|_MAG 5
되살아나_|_VV 5
채로_|_NNG 5
껍질_|_NNG 5
스큅_|_UN 5
아무짝_|_NNG 5
뚱보_|_NNG 5
계란_|_NNG 5
진작_|_MAG 5
대체_|_NNG 5
짓눌리_|_VV 5
처량_|_XR 5
해야_|_UN 5
사업_|_NNG 5
을걸_|_EFI 5
야지_|_EFN 5
겠다_|_UN 5
디디_|_NNB 5
콧수염_|_NNG 5
씰룩거리_|_VV 5
급히_|_MAG 5
어찌_|_MAG 5
대비_|_NNG 5
냔_|_UN 5
우아_|_XR 5
냉장고_|_NNG 5
관자_|_NNG 5
친애_|_NNG 5
입수_|_NNG 5
13_|_NR 5
아홉_|_NNG 5
남용_|_NNG 5
관리과_|_NNG 5
정지_|_NNG 5
자극_|_NNG 5
예이_|_VV 5
거든요_|_ECD 5
와르르_|_MAG 5
에워싸_|_VV 5
우물거리_|_VV 5
씻_|_VV 5
애원_|_NNG 5
멍_|_MAG 5
자빠지_|_VV 5
앉거_|_UN 5
황금빛_|_NNG 5
휘둥그래지_|_VV 5
좌우_|_NNG 5
피해_|_NNG 5
들락날락_|_MAG 5
ㄹ라요_|_ECD 5
킬로미터_|_NNG 5
의기_|_NNG 5
귀찮_|_VA 5
혼잣말_|_NNG 5
방안_|_NNG 5
호들갑_|_NNG 5
헤벌리_|_VV 5
이것저것_|_NNG 5
속이_|_NNG 5
주인공_|_NNG 5
비참_|_NNG 5
리그_|_NNG 5
졸음_|_NNG 5
동강_|_NNP 5
세요_|_NNP 5
손꼽_|_VV 5
번개_|_NNG 5
이리로_|_MAG 5
믿기_|_VV 5
타세_|_NNG 5
룸_|_NNG 5
대회_|_NNG 5
꺼_|_NNG 5
러스_|_UN 5
엘_|_NNG 5
까닥_|_MAG 5
난데없이_|_MAG 5
위아래_|_NNG 5
네트워크_|_NNG 5
바라_|_NNG 5
권_|_NNB 5
옷가지_|_NNG 5
빨_|_VV 5
최소_|_NNG 5
는단_|_ETD 5
나아가_|_VV 5
경호_|_NNG 5
깜박거리_|_VV 5
펄럭이_|_VV 5
행복감_|_NNG 5
로_|_XSN 5
하나하나_|_MAG 5
잡아끌_|_VV 5
샹들리에_|_NNG 5
우산_|_NNG 5
아줌마_|_NNG 5
화나_|_VV 5
다며_|_ECE 5
호리호리하_|_VA 5
식_|_VV 5
빼놓_|_VV 5
북돋_|_VV 5
얼마든지_|_MAG 5
참여_|_NNG 5
식구_|_NNG 5
수고_|_NNG 5
뭐하_|_VV 5
여서_|_ECD 5
밀_|_NNG 5
비꼬_|_VV 5
끽_|_MAG 5
사자_|_NNG 5
걸터앉_|_VV 5
영어_|_NNG 5
고트_|_NNG 5
우치_|_NNG 5
욕_|_NNG 5
연관_|_NNG 5
배신_|_NNG 5
긋_|_VV 5
오르내리_|_VV 5
기자_|_NNG 5
답답_|_XR 5
황_|_NNG 5
튀기_|_VV 5
해진_|_NNG 5
곧이어_|_MAG 5
은근히_|_MAG 5
안절부절못하_|_VV 5
찡긋_|_MAG 5
살살_|_MAG 5
끌어올리_|_VV 5
소곤소곤_|_MAG 5
단념_|_NNG 5
부착_|_NNG 5
아르_|_NNM 5
더_|_NNG 5
걸레_|_NNG 5
흠흠_|_MAG 5
품_|_NNG 5
슬며시_|_MAG 5
둘러앉_|_VV 5
장이_|_XSN 5
소맷자락_|_UN 5
질르_|_VV 5
트이_|_VV 5
대수롭_|_VA 5
눈살_|_NNG 5
건너편_|_NNG 5
대접_|_NNG 5
유인_|_NNG 5
꼿꼿이_|_MAG 5
당부_|_NNG 5
무책임_|_NNG 5
거세_|_VA 5
목격자_|_NNG 5
당장_|_MAG 5
소집_|_NNG 5
음모_|_NNG 5
정작_|_NNG 5
대면_|_NNG 5
의논_|_NNG 5
잠들_|_VV 5
돌돌_|_MAG 5
정은_|_NNG 5
말다툼_|_NNG 5
전날_|_NNG 5
사슬_|_NNG 5
껌_|_NNG 5
운영_|_NNG 5
녹슬_|_VV 5
샌드위치_|_NNG 5
목청껏_|_MAG 5
피부_|_NNG 5
잠잠_|_MAG 5
우스꽝스럽_|_VA 5
고귀_|_XR 5
미움_|_NNG 5
씁쓸_|_XR 5
다투_|_VV 5
보여주_|_VV 5
목걸이_|_NNG 5
뛰쳐나가_|_VV 5
식당_|_NNG 5
코트_|_NNG 5
머물_|_VV 5
가령_|_MAG 5
뻔_|_NNG 5
주세_|_NNG 5
점퍼_|_NNG 5
집행부_|_NNG 5
공정_|_NNG 5
잘못되_|_VV 5
없잖_|_VA 5
이르_|_VA 5
따분_|_XR 5
게임_|_NNG 5
사무국_|_NNG 5
해명_|_NNG 5
도배_|_NNG 5
수단_|_NNG 5
문틈_|_NNG 5
시시_|_XR 5
욕실_|_NNG 5
전속력_|_NNG 5
여_|_NR 5
중산_|_NNG 5
평온_|_NNG 5
하마터면_|_MAG 5
점잖_|_VA 5
죄목_|_NNG 5
핑계_|_NNG 5
그만_|_MDT 5
곱슬머리_|_NNG 5
내기_|_NNG 5
처지_|_VV 5
소녀_|_NNG 5
이나마_|_JX 5
쌍_|_NNG 5
습니까_|_EFQ 5
증언_|_NNG 5
심각_|_NNG 5
현재_|_MAG 5
조절_|_NNG 5
열성_|_NNG 5
몇몇_|_NR 5
씌우_|_VV 5
무_|_XPN 5
나약_|_NNG 5
와_|_JKO 5
붙들_|_VV 5
소망_|_NNG 5
더러_|_JX 5
관심도_|_NNG 5
버트_|_NNG 5
궁금해하_|_VV 5
참_|_NNG 5
일일이_|_MAG 5
다그치_|_VV 5
물질_|_NNG 5
아야지_|_EFN 5
생쥐_|_NNG 5
시대_|_NNG 5
포장지_|_NNG 5
갑작스럽_|_VA 5
고프_|_VA 5
앨리스_|_NNG 5
올라서_|_VV 5
왕관_|_NNG 5
킹스_|_UN 5
크로스_|_NNG 5
눌러쓰_|_VV 5
빈자리_|_NNG 5
멀뚱히_|_MAG 5
밈뷸러스_|_UN 5
흉측_|_NNG 5
실제로_|_MAG 5
은행_|_NNG 5
평화_|_NNG 5
요리_|_NNG 5
적의_|_NNG 5
사냥개_|_NNG 5
변_|_NNG 5
쌀쌀_|_XR 5
현_|_NNG 5
이중문_|_NNG 5
채워지_|_VV 5
브라운_|_NNG 5
걱정거리_|_NNG 5
카디건_|_NNG 5
잠시_|_NNG 5
기둥_|_NNG 5
의미심장_|_XR 5
건성_|_NNG 5
파악_|_NNG 5
지루_|_XR 5
미로_|_NNG 5
부활_|_NNG 5
다락방_|_NNG 5
키득키득_|_MAG 5
신중_|_NNG 5
쟤_|_UN 5
지원자_|_NNG 5
크넛_|_UN 5
들이대_|_VV 5
종기_|_NNG 5
깜빡_|_MAG 5
치러_|_VV 5
영향_|_NNG 5
노리_|_VV 5
괴로워하_|_VV 5
지_|_XSA 5
거나_|_JX 5
불공평_|_NNG 5
습관_|_NNG 5
전달하_|_VV 5
뜻하_|_VV 5
일기_|_NNG 5
작문_|_NNG 5
치명적_|_NNG 5
시험장_|_NNG 5
감동_|_NNG 5
새하얗_|_VA 5
구박_|_NNG 5
마_|_MAG 5
적당히_|_MAG 5
고민_|_NNG 5
밤새_|_VV 5
루블_|_NNG 5
행위_|_NNG 5
을게_|_EFN 5
링_|_NNG 5
추적_|_NNG 5
도구_|_NNG 5
레이스_|_NNG 5
꽃병_|_NNG 5
맛_|_NNG 5
말하기_|_NNG 5
피곤하_|_VV 5
수비_|_NNG 5
의사_|_NNG 5
수복_|_NNG 5
곳곳_|_NNG 5
품_|_VV 5
신청_|_NNG 5
세_|_NNB 5
기소_|_NNG 5
접_|_VV 5
구경꾼_|_NNG 5
방망이_|_NNG 5
합창_|_NNG 5
물집_|_NNG 5
맑_|_VA 5
목성_|_NNG 5
비비_|_VV 5
널_|_VV 5
폭력적_|_NNG 5
집어던지_|_VV 5
달르_|_VA 5
몰두_|_NNG 5
강하_|_VA 5
아즈카반으_|_UN 5
봐야_|_UN 5
적임자_|_NNG 5
마치뱅스_|_UN 5
마력_|_NNG 5
부끄러워하_|_VV 5
자체_|_NNG 5
넘어서_|_VV 5
튕기_|_VV 5
버럭버럭_|_MAG 5
흠_|_IC 5
무관심_|_NNG 5
부딪치_|_VV 5
자로_|_NNG 5
야단치_|_VV 5
하자_|_NNG 5
범인_|_NNG 5
스틴_|_UN 5
핀치_|_NNG 5
붐비_|_VV 5
경련_|_NNG 5
고갯짓_|_NNG 5
덩어리_|_NNG 5
전단_|_NNG 5
포고령_|_NNG 5
단체_|_NNG 5
승인_|_NNG 5
나붙_|_VV 5
동_|_NNG 5
드나들_|_VV 5
몸싸움_|_NNG 5
물이_|_NNG 5
시각_|_NNG 5
발표_|_NNG 5
어느새_|_MAG 5
명중_|_NNG 5
책꽂이_|_NNG 5
저항_|_NNG 5
결의_|_NNG 5
우승컵_|_NNG 5
지능_|_NNG 5
규의_|_NNG 5
뒹_|_UN 5
후하_|_VA 5
몸부림_|_NNG 5
등등_|_NNB 5
젊은이_|_NNG 5
핥_|_VV 5
엄두_|_NNG 5
싶_|_VXV 5
징그럽_|_VA 5
야_|_NNB 5
공간_|_NNG 5
팔과_|_NNG 5
횃대_|_NNG 5
라드_|_NNG 5
지지_|_VV 5
소용돌이치_|_VV 5
홀로_|_MAG 5
쇼_|_NNG 5
서리_|_VV 5
껑충껑충_|_MAG 5
전구_|_NNG 5
들르_|_VV 5
재밌_|_VA 5
쾌감_|_NNG 5
있었다_|_UN 5
구석구석_|_NNG 5
치료법_|_NNG 5
답_|_XSA 5
침투_|_NNG 5
영영_|_MAG 5
멘스_|_NNG 5
가까이_|_NNG 5
지목_|_NNG 5
손아귀_|_NNG 5
복수_|_NNG 5
천사_|_NNG 5
낙심_|_NNG 5
별자리_|_NNG 5
환_|_NNG 5
뻣뻣_|_XR 5
계집애_|_NNG 5
자백_|_NNG 5
물리치_|_VV 5
사각형_|_NNG 5
어둠침침_|_XR 5
답_|_NNG 5
심심_|_XR 5
진로_|_NNG 5
안내서_|_NNG 5
럼_|_NNM 5
이상야릇_|_XR 5
높다랗_|_VA 5
쩍_|_MAG 5
갈기_|_NNG 5
이내_|_MAG 5
가슴팍_|_NNG 5
강타_|_NNG 5
하하_|_MAG 5
한테서_|_JKO 5
에메랄드_|_NNG 4
타들_|_VV 4
잔디_|_NNG 4
드러눕_|_VV 4
얼쩡거리_|_VV 4
잇_|_NNG 4
헤매_|_VV 4
오그라들_|_VV 4
위장_|_NNG 4
이상한_|_NNG 4
샅샅이_|_MAG 4
불타_|_VV 4
연달_|_VV 4
쪼개지_|_VV 4
조이_|_VV 4
정신병자_|_NNG 4
속이_|_VV 4
개미_|_NNG 4
친하_|_VA 4
조만간_|_MAG 4
히포_|_NNG 4
분통_|_NNG 4
규칙적_|_NNG 4
쪼그리_|_VV 4
오고_|_NNG 4
굴러가_|_VV 4
소위_|_MAG 4
터득_|_NNG 4
얌전히_|_MAG 4
롤_|_NNG 4
머지_|_NNG 4
콧노래_|_NNG 4
어슬렁_|_MAG 4
둥이_|_XSN 4
햄_|_NNG 4
주둥이_|_NNG 4
배짱_|_NNG 4
네요_|_EFN 4
주춤주춤_|_MAG 4
벌레_|_NNG 4
말_|_NNB 4
칠흑_|_NNG 4
어둡_|_VV 4
가로_|_MAG 4
무의식_|_NNG 4
익스펙_|_UN 4
덕지덕지_|_MAG 4
뿔_|_NNG 4
나가떨어지_|_VV 4
동공_|_NNG 4
노파_|_NNG 4
슬리퍼_|_NNG 4
아이_|_VV 4
스가_|_UN 4
봉지_|_NNG 4
뱅글뱅글_|_MAG 4
게으르_|_VA 4
할망구_|_NNG 4
그이_|_NP 4
맙소_|_UN 4
수없이_|_MAG 4
묘하_|_VA 4
흙_|_NNG 4
행주_|_NNG 4
폐기_|_NNG 4
대표_|_NNG 4
공식적_|_NNG 4
꿰뚫_|_VV 4
창틀_|_NNG 4
뒤엎_|_VV 4
돌변_|_NNG 4
건네_|_VV 4
느니_|_ECD 4
락_|_NNG 4
부라리_|_VV 4
사소_|_XR 4
거듭_|_MAG 4
기지_|_NNG 4
움큼_|_NNM 4
실망감_|_NNG 4
가라앉히_|_VV 4
소원_|_NNG 4
번쩍이_|_VV 4
차마_|_MAG 4
뒤죽박죽_|_NNG 4
실감_|_NNG 4
속마음_|_NNG 4
푸딩_|_NNG 4
마지_|_NNG 4
분_|_NNM 4
얼씬_|_MAG 4
탈_|_NNG 4
몰아내_|_VV 4
주소_|_NNG 4
며_|_JC 4
모락모락_|_MAG 4
마침_|_MAG 4
다녀오_|_VV 4
한시_|_NNG 4
불리_|_NNG 4
으스대_|_VV 4
무관심하_|_VA 4
딸깍_|_MAG 4
그만큼_|_MAG 4
족_|_NNG 4
구불구불_|_MAG 4
뜨리_|_VV 4
수상쩍_|_VA 4
둥글_|_VV 4
툴툴거리_|_VV 4
경연_|_NNG 4
경보_|_NNG 4
물병_|_NNG 4
벌컥벌컥_|_MAG 4
겹_|_VA 4
을수록_|_ECD 4
유리잔_|_NNG 4
끈질기_|_VA 4
선뜻_|_MAG 4
깨끗_|_XR 4
꼼꼼_|_MAG 4
아일랜드_|_NNG 4
주섬주섬_|_MAG 4
끈끈_|_XR 4
공들이_|_VV 4
힘차_|_VA 4
밤공기_|_NNG 4
......._|_SW 4
골치_|_NNG 4
정면_|_NNG 4
폭풍우_|_NNG 4
주가_|_NNG 4
목적지_|_NNG 4
무수_|_XR 4
라이터_|_NNG 4
대문_|_NNG 4
낯_|_NNG 4
선가_|_NNG 4
새까맣_|_VA 4
예감_|_NNG 4
구식_|_NNG 4
오랜_|_MDT 4
세월_|_NNG 4
삐_|_MAG 4
촛대_|_NNG 4
나빠지_|_VV 4
무르_|_VV 4
몰려가_|_VV 4
우선_|_MAG 4
꽂이_|_NNG 4
다가_|_NNP 4
층계참_|_NNG 4
생명_|_NNG 4
위급_|_NNG 4
단서_|_NNG 4
불현듯_|_MAG 4
외면_|_NNG 4
졸이_|_VV 4
교대_|_NNG 4
달랑_|_MAG 4
틀어박히_|_VV 4
써먹_|_VV 4
그제야_|_MAG 4
의아_|_NNG 4
셋째_|_NR 4
조종_|_NNG 4
업무_|_NNG 4
보좌관_|_NNG 4
축_|_NNG 4
괴짜_|_NNG 4
염탐_|_NNG 4
고생_|_NNG 4
망하_|_VV 4
두세_|_MDN 4
제공_|_NNG 4
비극적_|_NNG 4
엉터리_|_NNG 4
배고프_|_VA 4
조심조심_|_MAG 4
조상_|_NNG 4
더럽히_|_VV 4
비열_|_NNG 4
쓸쓸_|_XR 4
맞대_|_VV 4
도와_|_NNG 4
흐리멍덩_|_XR 4
삼아_|_NNP 4
아니_|_IC 4
했잖_|_UN 4
감독_|_NNG 4
화덕_|_NNG 4
솥_|_NNG 4
끔벅거리_|_VV 4
가르랑거리_|_VV 4
꼼짝없이_|_MAG 4
세기_|_NNG 4
스튜_|_NNG 4
빵_|_NNG 4
꽃_|_NNG 4
안해_|_NNG 4
행_|_NNG 4
바스락거리_|_VV 4
앨러스_|_NNG 4
콧구멍_|_NNG 4
자라나_|_VV 4
커_|_VV 4
허리띠_|_NNG 4
숟가락_|_NNG 4
코르크_|_NNG 4
심통_|_NNG 4
험악_|_XR 4
어린애_|_NNG 4
진상_|_NNG 4
아끼_|_VV 4
감동적_|_NNG 4
성년_|_NNG 4
이끌리_|_VV 4
징징거리_|_VV 4
귀환_|_NNG 4
이루어지_|_VV 4
이내_|_NNG 4
다양_|_NNG 4
까다롭_|_VA 4
배_|_VV 4
내지_|_MAG 4
대량_|_NNG 4
위험성_|_NNG 4
지난주_|_NNG 4
훈장_|_NNG 4
뺏_|_VV 4
브라_|_UN 4
분해_|_NNG 4
이래_|_NNB 4
ㄹ래요_|_EFQ 4
고귀_|_NNG 4
매일_|_NNG 4
아이쿠_|_IC 4
기울어지_|_VV 4
분무기_|_NNG 4
살충제_|_NNG 4
시들이_|_NNG 4
신자_|_NNG 4
작전_|_NNG 4
몰려오_|_VV 4
몰려나오_|_VV 4
어려움_|_NNG 4
케이크_|_NNG 4
아몬드_|_NNG 4
도전_|_NNG 4
내지르_|_VV 4
천_|_NNG 4
구부정_|_XR 4
방의_|_NNG 4
악당_|_NNG 4
선언_|_NNG 4
문양_|_NNG 4
번쩍번쩍_|_MAG 4
삼촌_|_NNG 4
상당_|_NNG 4
엄청_|_MAG 4
제거_|_NNG 4
친척_|_NNG 4
시사_|_NNG 4
돌푸스_|_NNG 4
누_|_EFQ 4
플즈_|_UN 4
우글거리_|_VV 4
묵직_|_XR 4
부에_|_NNG 4
끓이_|_VV 4
해고_|_NNG 4
만류_|_NNG 4
엿_|_NNG 4
괘종_|_NNG 4
저런_|_MDT 4
일제_|_NNG 4
히_|_XSN 4
곱슬곱슬_|_MAG 4
친_|_NNG 4
씨_|_VV 4
고려_|_NNP 4
정거장_|_NNG 4
한복판_|_NNG 4
넘쳐나_|_VV 4
공중전화_|_NNG 4
낙서_|_NNG 4
전화기_|_NNG 4
은데요_|_EFN 4
성명_|_NNG 4
등록_|_NNG 4
조각상_|_NNG 4
질병_|_NNG 4
아래쪽_|_NNG 4
떠밀리_|_VV 4
및_|_MAG 4
스톤_|_NNG 4
천지_|_NNP 4
단속_|_NNG 4
오리_|_VV 4
응수_|_NNG 4
이르렀_|_UN 4
외_|_VV 4
늘어서_|_VV 4
예닐곱_|_NR 4
역류_|_NNG 4
후닥닥_|_MAG 4
로구나_|_EFI 4
울퉁불퉁_|_MAG 4
오십_|_NR 4
내리깔_|_VV 4
엄숙_|_XR 4
앞줄_|_NNG 4
피고_|_NNG 4
수_|_MDT 4
반달_|_NNG 4
찌그러지_|_VV 4
성_|_XSN 4
실체_|_NNG 4
추스르_|_VV 4
발끈_|_MAG 4
가_|_VXV 4
기괴_|_XR 4
견해_|_NNG 4
연상_|_NNG 4
의장_|_NNG 4
애교_|_NNG 4
공손_|_NNG 4
표현_|_NNG 4
제_|_NNG 4
예외적_|_NNG 4
명백_|_XR 4
양양_|_XR 4
들썩거리_|_VV 4
유죄_|_NNG 4
목구멍_|_NNG 4
걸이_|_NNG 4
집어들_|_VV 4
전원_|_NNG 4
혹시나_|_MAG 4
지갑_|_NNG 4
막상_|_MAG 4
곰팡이_|_NNG 4
외롭_|_VA 4
단어_|_NNG 4
오른편_|_NNG 4
철_|_NNG 4
근심_|_NNG 4
베풀_|_VV 4
모험_|_NNG 4
널리_|_VV 4
환희_|_NNG 4
뚜벅뚜벅_|_MAG 4
지금껏_|_MAG 4
마련_|_NNB 4
담당_|_NNG 4
자질_|_NNG 4
굽_|_VV 4
제법_|_MAG 4
수군덕거리_|_VV 4
꼬투리_|_NNG 4
신뢰_|_NNG 4
안주머니_|_NNG 4
한눈_|_NNG 4
언_|_NNG 4
구도_|_NNG 4
울먹이_|_VV 4
더러_|_JKO 4
보름달_|_NNG 4
경쟁_|_NNG 4
ㄴ대_|_EFN 4
등장_|_NNG 4
앞발_|_NNG 4
창밖_|_NNG 4
가득히_|_MAG 4
밈블토니아_|_UN 4
하루빨리_|_MAG 4
밈_|_UN 4
지점_|_NNG 4
맞히_|_VV 4
파_|_NNG 4
춤추_|_VV 4
원숭이_|_NNG 4
표지_|_NNG 4
만화_|_NNG 4
순무_|_NNG 4
대중_|_NNG 4
쫓아다니_|_VV 4
북쪽_|_NNG 4
간간이_|_MAG 4
괜찮_|_VV 4
고맙_|_VV 4
앙상_|_XR 4
우습_|_VA 4
멧돼지_|_NNG 4
걸맞_|_VA 4
설립자_|_NNG 4
도르_|_VV 4
충돌_|_NNG 4
우레_|_NNG 4
역할_|_NNG 4
버크_|_NNP 4
롬_|_NNG 4
유안_|_NNG 4
천둥_|_NNG 4
로즈_|_NNG 4
연속_|_NNG 4
감지_|_NNG 4
바르_|_VA 4
비위_|_NNG 4
골르_|_VV 4
즉_|_MAG 4
콜린_|_NNP 4
쓸데없_|_VA 4
능숙_|_XR 4
교수는_|_UN 4
얄팍_|_XR 4
혐오감_|_NNG 4
보존_|_NNG 4
간섭_|_NNG 4
수줍_|_VA 4
우물쭈물_|_MAG 4
묵묵히_|_MAG 4
흐리_|_VA 4
ㅂ니까_|_EFQ 4
퍼뜨리_|_VV 4
소포_|_NNG 4
모집_|_NNG 4
휘둥그레지_|_VV 4
시장_|_NNG 4
싶_|_VA 4
진지_|_NNG 4
새_|_VV 4
허겁지겁_|_MAG 4
대항_|_NNG 4
빗방울_|_NNG 4
화끈_|_MAG 4
우승_|_NNG 4
팬_|_NNG 4
분간_|_NNG 4
제조_|_NNG 4
섞_|_VV 4
군데_|_NNM 4
건너뛰_|_VV 4
약병_|_NNG 4
목요일_|_NNG 4
뛰쳐나오_|_VV 4
둘러메_|_VV 4
사다리_|_NNG 4
돋보기_|_NNG 4
훨_|_MAG 4
시_|_XSN 4
무심_|_NNG 4
기나길_|_VA 4
쯧쯧_|_MAG 4
기본_|_NNG 4
미달_|_NNG 4
기초_|_NNG 4
다짐_|_NNG 4
들어보_|_VV 4
자그마_|_XR 4
언어_|_NNG 4
생강_|_NNG 4
엉거주춤_|_MAG 4
뜨개질_|_NNG 4
단정_|_NNG 4
소환_|_NNG 4
복습_|_NNG 4
보통_|_MAG 4
자지러지_|_VV 4
맨_|_XPN 4
쿠_|_ECE 4
핏방울_|_NNG 4
둘둘_|_MAG 4
예민_|_XR 4
활기_|_NNG 4
직성_|_NNG 4
골똘히_|_MAG 4
강조_|_NNG 4
끝내기_|_NNG 4
살갗_|_NNG 4
시간쯤_|_NNG 4
단_|_MAC 4
달려들_|_VV 4
다루_|_VV 4
적수_|_NNG 4
깊어지_|_VV 4
기도_|_NNG 4
가면_|_NNG 4
패드_|_NNG 4
되새기_|_VV 4
푸른_|_NNP 4
천만_|_NNG 4
성의_|_NNG 4
우선_|_NNG 4
저가_|_NNG 4
넘겨다보_|_VV 4
열한_|_NNG 4
겉_|_NNG 4
범죄자_|_NNG 4
청_|_NNG 4
너무너무_|_MAG 4
사귀_|_VV 4
전투_|_NNG 4
끌려가_|_VV 4
성공적_|_NNG 4
23_|_NR 4
과의_|_NNG 4
강화제_|_NNG 4
화려_|_XR 4
극적_|_NNG 4
산술_|_NNG 4
그러나_|_MAG 4
저_|_XPN 4
약점_|_NNG 4
웠_|_UN 4
퍼터_|_NNG 4
외부_|_NNG 4
던데요_|_ECD 4
싫_|_VV 4
주_|_NNM 4
겐_|_UN 4
사그라지_|_VV 4
황당_|_XR 4
몰아치_|_VV 4
덕_|_NNG 4
스트_|_UN 4
간판_|_NNG 4
거치_|_VV 4
따로_|_MAG 4
고정_|_NNG 4
위스키_|_NNG 4
스크_|_UN 4
24_|_NR 4
상의_|_NNG 4
미끄럼틀_|_NNG 4
휴_|_UN 4
똑똑_|_MAG 4
번뜩이_|_VV 4
크레이_|_NNG 4
